Type,Publish,Authority ID,Source,Rules,Name Order,ORIGINAL,Prefix,Title,Primary Part of Name,Rest of Name,Suffix,Fuller Form,Number,Dates,Qualifier
persname,TRUE,,lcnaf,,Indirect,"Angell, Alexis C. (Alexis Caswell), 1857-1932."
persname,TRUE,http://id.loc.gov/authorities/names/no90002065,lcnaf,,Indirect,"Angell, James Burrill, 1829-1916."
persname,TRUE,,lcnaf,,Indirect,"Angell, Robert Cooley, 1899-"
persname,TRUE,,lcnaf,,Indirect,"Angelo, Frank."
persname,TRUE,http://id.loc.gov/authorities/names/n99005909,lcnaf,,Indirect,"Angus, David L."
persname,TRUE,,lcnaf,,Indirect,"Hoyt, Anna."
persname,TRUE,,lcnaf,,Indirect,Anonymous Association of Suburban People officer.
persname,TRUE,,lcnaf,,Indirect,"Applegate, Albert A."
persname,TRUE,,lcnaf,,Indirect,"Aprill, Theophil."
persname,TRUE,,lcnaf,,Indirect,"Araneta, Salvador."
persname,TRUE,,lcnaf,,Indirect,"Arkins, Edwin L."
persname,TRUE,,lcnaf,,Indirect,"Armstrong, Louise Van Voorhis, 1885-1948."
persname,TRUE,,lcnaf,,Indirect,"Armstrong, Arthur E. (Arthur Edward), 1884-1976."
persname,TRUE,,lcnaf,,Indirect,"Artiaga, Santiago, 1878-1962."
persname,TRUE,,lcnaf,,Indirect,University of Michigan. Assistant to the President.
persname,TRUE,http://id.loc.gov/authorities/names/nr95026222,lcnaf,,Indirect,"Aswad, Barbara C."
persname,TRUE,,lcnaf,,Indirect,"Atwell, Helen M."
persname,TRUE,,lcnaf,,Indirect,"Austin, Judson L."
persname,TRUE,,lcnaf,,Indirect,"Averill, George R., 1893-1971."
persname,TRUE,,lcnaf,,Indirect,"Axelrod, Solomon Jacob, 1912-1987."
persname,TRUE,,lcnaf,,Indirect,"Baber, George W. (George Wilbur), 1898-1970."
persname,TRUE,,lcnaf,,Indirect,"Babicki, Andrew."
persname,TRUE,http://id.loc.gov/authorities/names/no98115213,lcnaf,,Indirect,"Babst, Earl D., 1870-1967."
persname,TRUE,,lcnaf,,Indirect,"Bach, Barbara."
persname,TRUE,,lcnaf,,Indirect,"Bach, Frank, 1948-"
persname,TRUE,,lcnaf,,Indirect,"Bachmann, Werner Emmanuel, 1901-"
persname,TRUE,,lcnaf,,Indirect,"Backus, Standish."
persname,TRUE,,lcnaf,,Indirect,"Bagley, John Judson, 1832-1881."
persname,TRUE,,lcnaf,,Indirect,"Bahr, Golden C., 1887-1919."
persname,TRUE,,lcnaf,,Indirect,"Bailey, Franklin H., 1845-1914."
persname,TRUE,http://id.loc.gov/authorities/names/n80005182,lcnaf,,Indirect,"Bailey, Richard W."
persname,TRUE,,lcnaf,,Indirect,"Bain, Read."
persname,TRUE,,lcnaf,,Indirect,"Baird, Charles, 1870-1944."
persname,TRUE,,lcnaf,,Indirect,"Baker, Burton L. (Burton Lowell), 1912-1978."
persname,TRUE,,lcnaf,,Indirect,"Baker, Deane."
persname,TRUE,http://id.loc.gov/authorities/names/no91001162,lcnaf,,Indirect,"Baker, Henry B. (Henry Brooks), 1837-1920."
persname,TRUE,,lcnaf,,Indirect,"Baker, Herbert F., 1862-1930."
persname,TRUE,,lcnaf,,Indirect,"Balch, Nathaniel A. (Nathaniel Aldrich), 1808-1894."
persname,TRUE,http://id.loc.gov/authorities/names/no97068662,lcnaf,,Indirect,"Bald, F. Clever (Frederick Clever), 1897-1970."
persname,TRUE,http://id.loc.gov/authorities/names/n79081889,lcnaf,,Indirect,"Baldwin, Ralph Belknap, 1912-"
persname,TRUE,,lcnaf,,Indirect,"Ball, Robert P., 1926-"
persname,TRUE,,lcnaf,,Indirect,"Bandemer, Paul A."
persname,TRUE,http://id.loc.gov/authorities/names/n2001023829,lcnaf,,Indirect,"Bandholtz, Harry Hill, 1864-1925."
persname,TRUE,,lcnaf,,Indirect,"Banér, Johan G. R. (Johan Gustav Runeskeold), 1861-1938."
persname,TRUE,,lcnaf,,Indirect,"Banér, Skulda V. (Skulda Vanadis)"
persname,TRUE,,lcnaf,,Indirect,"Barbeau, Peter."
persname,TRUE,,lcnaf,,Indirect,"Barnard, Ruth M."
persname,TRUE,,lcnaf,,Indirect,"Barnes, J. Milton, 1894-"
persname,TRUE,,lcnaf,,Indirect,"Barnes, Russell Curtis, 1897-"
persname,TRUE,,lcnaf,,Indirect,"Barnett, Douglas."
persname,TRUE,,lcnaf,,Indirect,"Barney, Jane Lockwood."
persname,TRUE,,lcnaf,,Indirect,"Barney, Roger Warren."
persname,TRUE,,lcnaf,,Indirect,"Barnett, Leroy, collector."
persname,TRUE,,lcnaf,,Indirect,"Barrabee, Peter"
persname,TRUE,http://id.loc.gov/authorities/names/no00081496,lcnaf,,Indirect,"Barrett, Albert M. (Albert Moore), 1871-1936."
persname,TRUE,http://id.loc.gov/authorities/names/n85136669,lcnaf,,Indirect,"Barritt, Loren."
persname,TRUE,,lcnaf,,Indirect,"Barritt, Loren S. and Marjorie Rabe Barritt."
persname,TRUE,,lcnaf,,Indirect,"Bartels, Levi."
persname,TRUE,http://id.loc.gov/authorities/names/n85802228,lcnaf,,Indirect,"Bartlett, Harley Harris, 1886-1960."
persname,TRUE,http://id.loc.gov/authorities/names/no2008189085,lcnaf,,Indirect,"Bartlett, Lynn M. (Lynn Mahlon), 1904-1970."
persname,TRUE,http://id.loc.gov/authorities/names/n94048331,lcnaf,,Indirect,"Barwin, Thomas W."
persname,TRUE,,lcnaf,,Indirect,"Bashert, Beth."
persname,TRUE,,lcnaf,,Indirect,"Bashert, Lisa Marshall."
persname,TRUE,http://id.loc.gov/authorities/names/n86083718,lcnaf,,Indirect,"Bassett, David R., 1928-"
persname,TRUE,,lcnaf,,Indirect,"Bassett, Leslie, 1905-"
persname,TRUE,,lcnaf,,Indirect,"Bates, Charles F. (Charles Franklin), d. 1922."
persname,TRUE,http://id.loc.gov/authorities/names/no2001090656,lcnaf,,Indirect,"Bates, Henry Moore, 1869-1949."
persname,TRUE,http://id.loc.gov/authorities/names/n50006342,lcnaf,,Indirect,"Bates, Marston, 1906-1974."
persname,TRUE,,lcnaf,,Indirect,"Bauer, Elizabeth W."
persname,TRUE,,lcnaf,,Indirect,Battle Creek Sanitarium
persname,TRUE,,lcnaf,,Indirect,"Beach, William Edward"
persname,TRUE,,lcnaf,,Indirect,"Beadle, Frank D., 1899-"
persname,TRUE,http://id.loc.gov/authorities/names/no2008186663,lcnaf,,Indirect,"Beal, Junius Emery, 1860-1942."
persname,TRUE,,lcnaf,,Indirect,"Beal, Rice Aner, 1823-1883."
persname,TRUE,,lcnaf,,Indirect,"Beardsley, Richard K."
persname,TRUE,,lcnaf,,Indirect,"Beauvais, Francis N., 1918-"
persname,TRUE,,lcnaf,,Indirect,"Beckley, Robert Mark, 1934-"
persname,TRUE,,lcnaf,,Indirect,"Beebe, Lorraine B. (Lorraine Boekeloo)"
persname,TRUE,,lcnaf,,Indirect,"Beekman, Lynwood."
persname,TRUE,http://id.loc.gov/authorities/names/n80164331,lcnaf,,Indirect,"Beeton, Alfred Merle, 1927-"
persname,TRUE,,lcnaf,,Indirect,"Begg, Victor."
persname,TRUE,,lcnaf,,Indirect,"Behee, John Richard."
persname,TRUE,,lcnaf,,Indirect,"Behner, Frederick G., 1874-1968."
persname,TRUE,,lcnaf,,Indirect,"Belcher, Louis D., 1939-"
persname,TRUE,,lcnaf,,Indirect,"Belknap, Ralph Leroy, 1899-"
persname,TRUE,,lcnaf,,Indirect,"Bell, Laird, 1883-1965."
persname,TRUE,,lcnaf,,Indirect,"Bell, Margaret, 1888-1969."
persname,TRUE,,lcnaf,,Indirect,"Belser, Karl J. (Karl Jacob), 1902-1972."
persname,TRUE,http://id.loc.gov/authorities/names/n84805201,lcnaf,,Indirect,"Beman, Wooster Woodruff, 1850-1922."
persname,TRUE,,lcnaf,,Indirect,"BenDor, Jan."
persname,TRUE,http://id.loc.gov/authorities/names/n85073654,lcnaf,,Indirect,"Benford, Harry."
persname,TRUE,http://id.loc.gov/authorities/names/no2008183537,lcnaf,,Indirect,"Bennett, John B. (John Bonifas), 1905-1964."
persname,TRUE,,lcnaf,,Indirect,"Bennett, Wells Ira, 1888-"
persname,TRUE,http://id.loc.gov/authorities/names/n88627143,lcnaf,,Indirect,"Benninghoff, W. S."
persname,TRUE,,lcnaf,,Indirect,"Bennish, Gloria."
persname,TRUE,http://id.loc.gov/authorities/names/no2008189557,lcnaf,,Indirect,"Bentley, Alvin M. (Alvin Morell), 1918-1969."
persname,TRUE,,lcnaf,,Indirect,"Benz, Fred E., d. 1963."
persname,TRUE,,lcnaf,,Indirect,"Berlin, Lawrence S."
persname,TRUE,http://id.loc.gov/authorities/names/n87807224,lcnaf,,Indirect,"Bernstein, I. A."
persname,TRUE,http://id.loc.gov/authorities/names/n90727790,lcnaf,,Indirect,"Berthelot, Helen W."
persname,TRUE,http://id.loc.gov/authorities/names/no91017295,lcnaf,,Indirect,"Bidlack, Russell E. (Russell Eugene), 1920-"
persname,TRUE,,lcnaf,,Indirect,"Bielenberg, Irma, 1891-1981."
persname,TRUE,,lcnaf,,Indirect,"Bigby, Paul."
persname,TRUE,,lcnaf,,Indirect,"Bigelow, John W., 1896-1918."
persname,TRUE,,lcnaf,,Indirect,"Billeau, Ewald H., 1890-"
persname,TRUE,,lcnaf,,Indirect,"Billings, Alan G."
persname,TRUE,http://id.loc.gov/authorities/names/no95055147,lcnaf,,Indirect,"Bingham, Kinsley S. (Kinsley Scott), 1808-1861."
persname,TRUE,,lcnaf,,Indirect,"Binkowski, Don, 1929-, collector."
persname,TRUE,http://id.loc.gov/authorities/names/no95022095,lcnaf,,Indirect,"Binkowski, Don, 1929-"
persname,TRUE,,lcnaf,,Indirect,"Birkerts, Gunnar."
persname,TRUE,,lcnaf,,Indirect,"Bishop, Edwin Whitney, 1869-"
persname,TRUE,,lcnaf,,Indirect,"Bishop, William Warner, 1906-"
persname,TRUE,,lcnaf,,Indirect,"Bishop, William Warner, 1871-1955."
persname,TRUE,http://id.loc.gov/authorities/names/n93084315,lcnaf,,Indirect,"Bishop, William Warner, 1871-1955."
persname,TRUE,,lcnaf,,Indirect,"Blair, Geraldine."
persname,TRUE,http://id.loc.gov/authorities/names/no97053258,lcnaf,,Indirect,"Blakeman, Edward W. (Edward William), 1880-1963."
persname,TRUE,http://id.loc.gov/authorities/names/n85203480,lcnaf,,Indirect,"Blanchard, James J., 1942-"
persname,TRUE,,lcnaf,,Indirect,"Blanchard, Janet."
persname,TRUE,,lcnaf,,Indirect,"Blanshard, Paul, 1892-"
persname,TRUE,,lcnaf,,Indirect,"Blume, William Wirt, 1893-"
persname,TRUE,,lcnaf,,Indirect,"Blum, Nancy, collector"
persname,TRUE,,lcnaf,,Indirect,"Bohn, Theodore R."
persname,TRUE,http://id.loc.gov/authorities/names/n81080002,lcnaf,,Indirect,"Bolcom, William."
persname,TRUE,,lcsh,,Indirect,"Bolt, Jay A. (1911- )"
persname,TRUE,,lcnaf,,Indirect,"Bonisteel, Roscoe O. (Roscoe Osmond), b. 1888."
persname,TRUE,,lcnaf,,Indirect,"Bonk, Wallace John, 1923-"
persname,TRUE,,lcnaf,,Indirect,"Bonnell, Jay H."
persname,TRUE,http://id.loc.gov/authorities/names/no92004670,lcnaf,,Indirect,"Bonner, Campbell, b. 1876."
persname,TRUE,http://id.loc.gov/authorities/names/n80098143,lcnaf,,Indirect,"Bordin, Ruth Birgitta Anderson, 1917-"
persname,TRUE,,lcnaf,,Indirect,"Boren, John."
persname,TRUE,,lcnaf,,Indirect,"Boston, Orlan W. (Orlan William), 1891-"
persname,TRUE,,lcnaf,,Indirect,"Boulding, Kenneth Ewart, 1910-"
persname,TRUE,,lcnaf,,Indirect,"Bourquin, Alice, 1909-1995."
persname,TRUE,,lcnaf,,Indirect,"Boyce, Earnest, 1892-1986."
persname,TRUE,,lcnaf,,Indirect,"Boyles, Emerson R., 1881-1960."
persname,TRUE,,lcnaf,,Indirect,"Boys, Richard Charles, 1912-"
persname,TRUE,,lcnaf,,Indirect,"Brablec, Carl, 1908-"
persname,TRUE,,lcnaf,,Indirect,"Bradley, Martin R.,1888-"
persname,TRUE,http://id.loc.gov/authorities/names/n93046031,lcnaf,,Indirect,"Brake, Eunice M. (Eunice Minetta), 1906-"
persname,TRUE,,lcnaf,,Indirect,"Brand, George E., 1888-1963."
persname,TRUE,http://id.loc.gov/authorities/names/n50043215,lcnaf,,Indirect,"Brandt, Richard B."
persname,TRUE,,lcnaf,,Indirect,"Brashares, Charles W., 1891-1982."
persname,TRUE,,lcnaf,,Indirect,"Brasie, Geraldine."
persname,TRUE,,lcnaf,,Indirect,"Brater, Elizabeth S."
persname,TRUE,,lcnaf,,Indirect,"Brazer, Harvey Elliot, 1922-"
persname,TRUE,http://id.loc.gov/authorities/names/n82041090,lcnaf,,Indirect,"Brazer, Marjorie Cahn."
persname,TRUE,,lcnaf,,Indirect,"Breakey, James Ritchison, 1900-1969."
persname,TRUE,,lcnaf,,Indirect,"Breck, Samuel L., 1928-"
persname,TRUE,,lcnaf,,Indirect,"Brewer, Clarence E., 1892-1964."
persname,TRUE,,lcnaf,,Indirect,"Breylinger, Barbe Ballard, collector."
persname,TRUE,,lcnaf,,Indirect,"Briggs, Robert P., 1903-"
persname,TRUE,,lcnaf,,Indirect,"Brigham, George Bickford, 1889-"
persname,TRUE,,lcnaf,,Indirect,"Broaddus, B. F."
persname,TRUE,http://id.loc.gov/authorities/names/nr2003027797,lcnaf,,Indirect,"Bromage, Arthur W. (Arthur Watson), 1904-1979."
persname,TRUE,http://id.loc.gov/authorities/names/n79138618,lcnaf,,Indirect,"Bromage, Mary Cogan."
persname,TRUE,,lcnaf,,Indirect,"Brook, Jacob D. (Jacob Daniel), 1876-1956."
persname,TRUE,,lcnaf,,Indirect,"Brower, W. W. (Willis W.)"
persname,TRUE,http://id.loc.gov/authorities/names/n86108821,lcnaf,,Indirect,"Brown, Donald R., 1925-"
persname,TRUE,,lcnaf,,Indirect,"Brown, Douglas S., 1914-1956."
persname,TRUE,,lcnaf,,Indirect,"Brown, Elizabeth Gaspar"
persname,TRUE,,lcnaf,,Indirect,"Brownell, Lloyd E., 1915-1976."
persname,TRUE,,lcnaf,,Indirect,"Brownell, Samuel Miller, 1900-"
persname,TRUE,,lcnaf,,Indirect,"Brown, Frank R."
persname,TRUE,,lcnaf,,Indirect,"Brown, Gordon C. (Gordon Campbell), 1912-1975."
persname,TRUE,,lcnaf,,Indirect,"Brown, Henry D., 1910-"
persname,TRUE,,lcnaf,,Indirect,"Brown, James A."
persname,TRUE,http://id.loc.gov/authorities/names/no2007125178,lcnaf,,Indirect,"Brown, Prentiss Marsh, 1889-1973."
persname,TRUE,,lcnaf,,Indirect,"Brownrigg, William, 1893-1969."
persname,TRUE,,lcnaf,,Indirect,"Brownson, William T."
persname,TRUE,,lcnaf,,Indirect,"Brown, William Ellis, 1896-1970."
persname,TRUE,,lcnaf,,Indirect,"Bruce, E. D."
persname,TRUE,,lcnaf,,Indirect,"Brucker, Clara H."
persname,TRUE,http://id.loc.gov/authorities/names/n94105471,lcnaf,,Indirect,"Brucker, Wilber Marion, 1894-1968."
persname,TRUE,,lcnaf,,Indirect,"Brucker, Robert Hawn, 1888-1967."
persname,TRUE,,lcnaf,,Indirect,"Bruff, John B. (John Bowman), 1929-"
persname,TRUE,http://id.loc.gov/authorities/names/no2009030897,lcnaf,,Indirect,"Buchele, Luther H., 1920-"
persname,TRUE,,lcnaf,,Indirect,"Buchanan, Ruth B., 1882-1953."
persname,TRUE,,lcnaf,,Indirect,"Buck, Carl Edward, 1891-1953."
persname,TRUE,,lcnaf,,Indirect,"Buckler, Aldred S., d. 1963."
persname,TRUE,,lcnaf,,Indirect,"Buell, Barber G., 1823-1900."
persname,TRUE,,lcnaf,,Indirect,"Bulkley, Jonathan W."
persname,TRUE,,lcnaf,,Indirect,"Bullard, Perry."
persname,TRUE,,lcnaf,,Indirect,"Bumgardner, Eleanor M. (Eleanor Margaret)"
persname,TRUE,,lcnaf,,Indirect,"Bunzel, Joseph Hans, 1907-"
persname,TRUE,,lcnaf,,Indirect,"Burks, Arthur W. (Arthur Walter), 1915-"
persname,TRUE,,lcnaf,,Indirect,"Burlingame, Garnet J."
persname,TRUE,http://id.loc.gov/authorities/names/n95075830,lcnaf,,Indirect,"Burnett, Patricia Hill, 1920-"
persname,TRUE,,lcnaf,,Indirect,"Burnham, Donald Clemens, 1915-"
persname,TRUE,,lcnaf,,Indirect,"Burns, Carolyn Sinelli, 1915-"
persname,TRUE,,lcnaf,,Indirect,"Burns, Eunice."
persname,TRUE,,lcnaf,,Indirect,"Burns, Leo A., 1894-1982."
persname,TRUE,,lcnaf,,Indirect,"Burroughs, Robert Eli, 1904-1978."
persname,TRUE,,lcnaf,,Indirect,"Bursley, Gilbert E."
persname,TRUE,,lcnaf,,Indirect,"Burt, Flora, collector."
persname,TRUE,http://id.loc.gov/authorities/names/n88650119,lcnaf,,Indirect,"Burton, Marion Le Roy, 1874-1925."
persname,TRUE,,lcnaf,,Indirect,"Bush, Benjamin F."
persname,TRUE,http://id.loc.gov/authorities/names/no2009002372,lcnaf,,Indirect,"Bushnell, George E. (George Edward), 1887-1965."
persname,TRUE,,lcnaf,,Indirect,"Buss, Oscar F."
persname,TRUE,http://id.loc.gov/authorities/names/n50032577,lcnaf,,Indirect,"Butler, Hal."
persname,TRUE,,lcnaf,,Indirect,"Butler, Irene Linda Lather, 1901-1991."
persname,TRUE,http://id.loc.gov/authorities/names/n87907120,lcnaf,,Indirect,"Butterfield, Ira William, 1915-"
persname,TRUE,,lcnaf,,Indirect,"Butterfield, George Ernest, 1883-"
persname,TRUE,http://id.loc.gov/authorities/names/n84051573,lcnaf,,Indirect,"Butts, Thomas A."
persname,TRUE,http://id.loc.gov/authorities/names/no2005015646,lcnaf,,Indirect,"Byington, S. John, 1937-"
persname,TRUE,,lcnaf,,Indirect,"Byrd, David R."
persname,TRUE,,lcnaf,,Indirect,"Byrd, Letitia J."
persname,TRUE,http://id.loc.gov/authorities/names/n83051545,lcnaf,,Indirect,"Cacioppo, George."
persname,TRUE,,lcnaf,,Indirect,"Cain, Elmer I."
persname,TRUE,,lcnaf,,Indirect,"Callahan, Patrick Henry, 1866-1940."
persname,TRUE,,lcnaf,,Indirect,"Callow, Laura Callow, 1927-"
persname,TRUE,,lcnaf,,Indirect,"Campbell, Angus, 1910-"
persname,TRUE,,lcnaf,,Indirect,"Cameron, George Glenn, 1905-"
persname,TRUE,http://id.loc.gov/authorities/names/n85363355,lcnaf,,Indirect,"Campbell, James V. (James Valentine), 1823-1890."
persname,TRUE,,lcnaf,,Indirect,"Campbell, Ernest T."
persname,TRUE,,lcnaf,,Indirect,Campbell family
persname,TRUE,,lcnaf,,Indirect,"Canham, Don."
persname,TRUE,http://id.loc.gov/authorities/names/n79119024,lcnaf,,Indirect,"Cannell, Charles F."
persname,TRUE,,lcnaf,,Indirect,"Cannon, George Henry, b. 1826."
persname,TRUE,,lcnaf,,Indirect,"Cappaert, LeRoy."
persname,TRUE,,lcnaf,,Indirect,"Cappaert, Andrea Lael, 1952-1980."
persname,TRUE,,lcnaf,,Indirect,"Cardona, Ana Luisa."
persname,TRUE,,lcnaf,,Indirect,"Cares, Charles W."
persname,TRUE,,lcnaf,,Indirect,"Carman, George N., 1856-1941."
persname,TRUE,,lcnaf,,Indirect,"Carpenter, Charles William, 1886-1971."
persname,TRUE,,lcnaf,,Indirect,"Carpenter, H. Beach (Hiram Beach), 1892-1955."
persname,TRUE,,lcnaf,,Indirect,"Carr, Marian"
persname,TRUE,http://id.loc.gov/authorities/names/nb99032402,lcnaf,,Indirect,"Cartwright, Dorwin."
persname,TRUE,http://id.loc.gov/authorities/names/no2008188968,lcnaf,,Indirect,"Carton, John J. (John Jay), 1856-1934."
persname,TRUE,,lcnaf,,Indirect,"Cary, William M."
persname,TRUE,,lcnaf,,Indirect,"Case, E. C. (Ermine Cowles), b. 1871."
persname,TRUE,http://id.loc.gov/authorities/names/no2005085083,lcnaf,,Indirect,"Cassidy, Jay."
persname,TRUE,,lcnaf,,Indirect,"Cass, Lewis, 1782-1866."
persname,TRUE,http://id.loc.gov/authorities/names/n50034113,lcnaf,,Indirect,"Cass, Lewis, 1782-1866."
persname,TRUE,http://id.loc.gov/authorities/names/n87150218,lcnaf,,Indirect,"Catford, J. C. (John Cunnison), 1917-"
persname,TRUE,http://id.loc.gov/authorities/names/no2003056349,lcnaf,,Indirect,"Williams, Charles David, 1860-1923."
persname,TRUE,http://id.loc.gov/authorities/names/n85323082,lcnaf,,Indirect,"Chandler, Elizabeth Margaret, 1807-1834."
persname,TRUE,,lcnaf,,Indirect,"Chapin, Lucy E., 1835-1910."
persname,TRUE,http://id.loc.gov/authorities/names/n86114210,lcnaf,,Indirect,"Chapin, Roy D. (Roy Dikeman), 1880-1936."
persname,TRUE,,lcnaf,,Indirect,"Chapin, Roy Dikeman, 1915-"
persname,TRUE,,lcnaf,,Indirect,"Chaplin, Scott, collector."
persname,TRUE,,lcnaf,,Indirect,"Charles, Gordon."
persname,TRUE,,lcnaf,,Indirect,"Charnetski, Clark J."
persname,TRUE,http://id.loc.gov/authorities/names/no2003047103,lcnaf,,Indirect,"Chase, Lew Allen, 1879-1957."
persname,TRUE,,lcnaf,,Indirect,"Chavis, John, 1923-"
persname,TRUE,,lcnaf,,Indirect,"Cheesman, Jack D."
persname,TRUE,,lcnaf,,Indirect,"Cherrin, Daniel."
persname,TRUE,http://id.loc.gov/authorities/names/n80010296,lcnaf,,Indirect,"Chirri, Mohamad Jawad."
persname,TRUE,,lcnaf,,Indirect,"Hoffman, Clare Eugene, 1875-1967."
persname,TRUE,,lcnaf,,Indirect,"Christiancy, Isaac Peckham, 1812-1890."
persname,TRUE,,lcnaf,,Indirect,"Christian, Palmer."
persname,TRUE,,lcnaf,,Indirect,"Christgau, Oscar Gottlieb."
persname,TRUE,,lcnaf,,Indirect,"Christensen, John Cornelius, 1874-1952."
persname,TRUE,,lcnaf,,Indirect,"Chriswell, Keith."
persname,TRUE,http://id.loc.gov/authorities/names/n88159836,lcnaf,,Indirect,"Christiancy, Isaac Peckham, 1812-1890."
persname,TRUE,,lcnaf,,Indirect,"Chudwin, David"
persname,TRUE,,lcnaf,,Indirect,"Church, Michael P., 1907-"
persname,TRUE,http://id.loc.gov/authorities/names/n85232315,lcnaf,,Indirect,"Cimprich, Bernadine."
persname,TRUE,,lcnaf,,Indirect,"Cisler, Walker Lee, 1897-"
persname,TRUE,,lcnaf,,Indirect,"Cissel, James H., 1889-1949."
persname,TRUE,,lcnaf,,Indirect,"Clark, Rodger Sherman."
persname,TRUE,,lcnaf,,Indirect,"Clauss, Julius A., 1886-1973."
persname,TRUE,,lcnaf,,Indirect,"Claybourn, John Geronold, 1886-"
persname,TRUE,,lcnaf,,Indirect,"Clay, Margaret L."
persname,TRUE,,lcnaf,,Indirect,"Claytor, Helen Jackson."
persname,TRUE,http://id.loc.gov/authorities/names/n80045123,lcnaf,,Indirect,"Cleage, Albert B."
persname,TRUE,http://id.loc.gov/authorities/names/n80045123,lcnaf,,Indirect,"Cleage, Albert B."
persname,TRUE,http://id.loc.gov/authorities/names/no2008190172,lcnaf,,Indirect,"Cleary, Owen J., 1900-1960."
persname,TRUE,,lcnaf,,Indirect,"Clement, Hugh B."
persname,TRUE,http://id.loc.gov/authorities/names/nr94018515,lcnaf,,Indirect,"Clements, William L. (William Lawrence), 1861-1934."
persname,TRUE,,lcnaf,,Indirect,"Clevenger, Raymond Francis, 1926-"
persname,TRUE,,lcnaf,,Indirect,"Clock, John Percey."
persname,TRUE,,lcnaf,,Indirect,"Clover, Elzada Urseba, 1897-1980."
persname,TRUE,,lcnaf,,Indirect,"Cogswell, Everett C."
persname,TRUE,,lcnaf,,Indirect,"Cohen, Carl, 1931-"
persname,TRUE,http://id.loc.gov/authorities/names/n50027574,lcnaf,,Indirect,"Cohen, Wilbur J. (Wilbur Joseph), 1913-1987."
persname,TRUE,,lcnaf,,Indirect,"Colburn, Cleo M., 1895-"
persname,TRUE,,lcnaf,,Indirect,"Colby, Walter F. (Walter Francis), b. 1880."
persname,TRUE,http://id.loc.gov/authorities/names/n90623995,lcnaf,,Indirect,"Cole, David E."
persname,TRUE,,lcnaf,,Indirect,"Coleman, Creighton R., 1912-"
persname,TRUE,,lcnaf,,Indirect,"Coleman, Mary S., 1914-"
persname,TRUE,,lcnaf,,Indirect,"Cole, Robert E."
persname,TRUE,http://id.loc.gov/authorities/names/n92804953,lcnaf,,Indirect,"Cole, Sandra S., 1937-"
persname,TRUE,http://id.loc.gov/authorities/names/n87947642,lcnaf,,Indirect,"Coller, Frederick A."
persname,TRUE,,lcnaf,,Indirect,"Collins, John J. (John Joseph), 1935-"
persname,TRUE,http://id.loc.gov/authorities/names/no2008182100,lcnaf,,Indirect,"Comstock, William Alfred, 1877-1949."
